Temperature,Soil_Moisture,Fertilizer_Content,Soil_pH,Sunlight,Yield per annum (tons/ha)
22.61534422933427,20.294373369562976,78.52394622198335,6.2280757103780235,11.81823946053158,6.666974216394983
17.441802850159597,37.614504718794265,87.81170718373363,8.421474963768741,10.350544831264317,4.822854402053826
32.10582566280392,7.941035335952407,106.32923248780878,4.770010186735288,9.27538369665598,7.727383049355964
26.003812343490033,19.188065202377466,112.7416653350745,6.5748039775223805,8.622456402008677,9.351151121478683
18.05095587111947,29.277108156890176,262.65401446028443,5.217458728048841,10.928812363022677,16.02421510569132
27.379422752781757,40.58254241775336,190.30569707063123,8.382706181638977,6.3155161729559035,7.2401667682908695
15.85971302788046,19.343862631943146,180.8477278435916,4.953214018909857,7.741449699879016,7.217313378643236
37.73301005196955,33.16511193966541,78.69221796730437,6.114404009446365,8.955119754932015,3.201107433323009
21.469499540000424,44.86899867062842,265.03492333735875,7.451539939338424,7.289523806955929,12.38248429612153
31.56305710884955,32.713843468203706,230.70357580212092,7.318217712109782,7.419891632722144,8.804778765051294
22.792776902235275,15.48317636391352,66.91709047500039,6.190914547575729,6.642277340016675,8.30724074921177
28.00170052944527,6.098035170044211,226.95877430744216,5.886096671810873,8.513854533476287,5.534413574112791
28.66775698358199,44.15444932554185,185.8845543356615,6.090449514211482,10.804596224120928,6.903524479621605
19.621361388138176,5.957123488267421,70.43133643669456,5.557105052634557,5.612227024050503,2.341446062509494
39.239615694113965,44.361575270788975,164.5751603821641,5.321331754827199,11.475464310027531,6.42408165417825
34.37832058402786,28.80217103122454,171.17407178251176,6.43215879023556,9.512701229985836,10.183918442111267
38.48747353910473,47.25804643308033,91.44363504081895,5.574135024270429,10.586185701440241,4.997331430094868
37.37068376069122,40.94524560981494,286.4245367500706,5.6498466595890005,8.449525541040092,12.254916100215492
29.94749947027713,49.90703497400018,262.4938428701655,7.127024253898228,10.236133611392507,8.236158616012446
38.04685587557792,20.782031695326957,217.25558433227707,8.374149326799568,4.129603178715738,7.786719330713995
17.212312551297988,39.52347300190071,165.5738902501518,6.9145488022375,10.547043398236282,12.108035202019865
19.89957156047863,23.0868911124159,152.94138539612715,4.807917868259866,4.321110872682932,7.217060727973446
16.13068222276345,26.594402913675896,212.74336678773855,4.802334455416268,11.1193070109029,6.602439464635495
23.133258269081608,33.237745844826655,186.35796735172636,8.305692883382264,11.935701977909147,8.80011971720852
24.71693224223705,44.315470138385244,65.5682764704714,5.6891631612293345,6.3525396974142225,7.3783869943906275
21.783725794347397,49.28375611396828,178.12566219258292,4.868267944329902,5.682548450286349,10.759941022605704
35.718437728798236,39.572303623903316,251.60090430820986,6.896178348601526,10.122906910864327,8.71043925733314
23.918833167339734,23.79950519753002,164.80996939923952,6.994595113161065,6.024210727362026,8.429461353398676
22.023362742184517,23.961065102468158,62.989144388567105,7.094019280474752,10.924499065377628,0.05358727845079159
28.567402078956214,38.19120357150012,246.56954984600827,5.569608111430165,4.822740737259814,9.163665016041572
18.523105624369066,15.744971559573605,100.34094553399359,4.5604427368579,5.007641571034866,3.6875028466108275
35.054924518850996,9.97133509091276,114.65520872200969,8.360061477817887,11.833212440804925,6.951956284691052
16.863766091994272,20.957997093834944,91.17658835807397,5.50357218276441,9.390711186160036,5.365488487806069
39.672173415012935,17.92575462443368,132.5537662178744,7.2041051522101895,10.775097795431623,4.299979680298124
34.306119232416435,18.333865420519555,239.18787642215875,7.326519479514838,6.594635018812144,6.741436283847288
19.96789203835431,15.512348797245947,179.84646487598434,6.940029668317942,9.411869996164835,7.158746731156556
15.13805292809006,6.894193533636285,101.22031853767814,5.751629576854593,8.753934618468778,3.8505320677708554
35.386535711370854,5.804327063003622,269.4575195380102,5.584385015056263,8.825200960983576,7.106864232132094
32.671433596190425,49.44750753812142,269.8954637378823,6.8906731308108125,9.460259676301773,11.637714993615395
33.22517920102469,24.249791018113804,267.64460626150174,7.9643825344467665,8.602873385032789,11.287229064918849
34.281758667148644,22.294699122185676,109.69905284538481,8.286934915693582,7.432498954421328,5.443735191985401
16.85111629335226,35.58412772118814,162.80983604524704,4.923623217615031,6.207381555044375,7.757861850247831
23.961643213606813,14.821424953927888,296.24741403521875,5.119314450390879,10.148650647305615,13.51738310328907
17.896726488128245,47.74825327776014,243.0031190774976,8.278945035132319,5.81017944002549,7.911176817253086
36.57758564688984,40.38552564869984,56.791855306389955,7.44614091333917,9.538834449235313,3.8726878103055133
30.58245317068895,9.023495104051678,66.30114781512302,8.031975299319093,5.866662581194613,5.5821433055910035
23.27245062131623,23.791134910321777,165.98284420308318,5.310530536541373,9.002641359635632,6.016344732400079
16.588958757150593,44.560323840297414,277.3050514653901,6.850343484437607,9.97662613703223,10.858435776858329
22.774558042891556,47.51294100311346,184.67544948817854,7.304558377669895,5.749711111252314,8.34324217597794
23.12958305066868,26.033068006244136,174.45312700857255,7.220447541787891,4.479546406890466,6.970771706097818
33.2401544584516,32.60351251448185,76.36842498915765,6.132606763466793,5.047789943953393,9.963409670770016
30.93893678388033,12.516527574143385,214.1950261810735,4.561579566765234,8.847975738168204,9.112273295814362
37.18031856440817,49.60258817616394,255.52579015005637,6.8317042272170525,10.795571249805885,14.376757137376593
26.805373129048732,15.425226562254952,145.10500187689058,5.512406156718435,4.359974569883395,3.158876074194134
17.98985614845754,47.422929836080655,243.90296273133185,6.301016984571561,9.873210072333169,8.88876397607232
32.83111968057487,34.23409920465658,291.11916347520287,8.330324060335268,6.730549167600417,5.497297890726106
34.019626215422434,32.34815576954866,100.94161478192228,6.096141270569738,7.82822695935618,5.843457555410833
29.031929939237408,28.070982995742888,180.83240779868532,7.859206426657707,11.430876398764525,10.452990030528927
34.27417949886403,15.380141527299141,121.78448952114388,5.2541624229970045,6.655772037886764,7.06262623454451
27.344889909109767,12.943761440247872,248.21360475845984,7.189841992100115,7.722695471515888,7.6544706925413255
28.06832073454985,14.92187940815789,194.39834147028938,8.408027817755773,4.109459318085449,6.835829610003367
25.68852545896374,13.389721796491454,208.64560438757593,4.907572403491747,4.652789760038707,5.584991978749923
15.63547816860238,40.081301310503896,249.4785399039735,4.533279768908768,6.068732729078272,10.417131870289904
17.69728567483261,20.755636662502855,148.99261816561372,6.234331170530457,4.222817926568595,7.741067244178268
15.785729642168356,7.6029204453528365,278.7725171017608,4.870501932205469,9.051002608386007,4.363875669665539
30.91026028159451,48.60961835633651,183.257216811535,7.493537398704925,7.41118685441298,11.090343901557189
22.858899526908168,44.77036482335416,89.488705708837,8.158194655394237,8.385161621824176,9.695767162755168
27.71426727911757,46.74885274378458,223.97477954220062,6.236083890835035,5.397177487170636,10.06130446443706
37.689161848152324,49.77085201908959,248.3153376095636,5.534846568621764,6.367456235492929,13.578457864095697
21.232305728721872,12.825286214876929,129.19041926688166,6.237613276026439,9.3105957988218,11.182764215726696
25.259573075890742,22.830890850619642,264.2948142496882,7.393791271400004,11.7224217890432,9.354468835969506
33.888778463576216,39.12073140668411,276.5358136914416,4.536216646321484,4.403334188817674,12.035697495536088
20.71995413729056,36.32092781242065,119.22612184445224,6.857815957938788,11.123074566842128,6.319332381557924
16.924497745719826,11.925315785293478,295.8803681788055,6.953166739549516,8.615049610489667,8.876602953374876
22.2437863228442,41.712490624577796,85.1778820121896,7.050752987583742,8.511356534044989,8.448258927433166
19.03053218135011,15.09982573264973,100.50391710062249,5.468088319923509,8.002228281662083,5.318237016593902
38.242441308564324,15.07179266701804,96.05620980950653,7.3562108935125075,4.555152687233467,3.5342744876575294
35.20300948911043,29.16384903020361,273.4974275019676,4.865565945327106,4.719014813889285,10.726095101671097
30.835093912760584,31.682297067876643,213.57313808124047,5.297081345867204,8.80729604527269,12.402057899241587
36.786514754692945,31.103879352701505,88.02607080556822,8.009880186617927,6.727668571484466,7.927455399487337
35.09180192247786,9.116907682898969,160.08085459208723,7.454892602906265,11.338144532621445,8.49005319139209
19.664251472150895,44.48573881836712,203.82450626745052,4.5549822160453814,7.252724298875778,9.347441563293854
37.313974962249446,16.952001916491774,70.86602124734583,5.493505041479201,5.146251669621129,6.7376079645773865
28.48355604789127,10.828171457726189,270.6040921018347,5.357625931972658,9.717750668016288,9.043617606595335
35.18600387910156,44.99366359410397,250.9008838603838,5.58322531214789,6.346827371528079,9.727463218420445
37.40228249808733,48.0043174203389,176.30169339415954,5.490239081119546,8.203762458847145,11.306909024650453
22.950086874296595,43.795742776945275,291.7816538147926,4.750105182971383,9.58266228404136,9.875115249004619
17.75129811319192,41.42822336261951,154.44024481877494,6.335762066387281,11.202112889616563,7.62115569743935
20.698379063548543,34.48588912875598,296.0275797591245,7.4309338991446605,10.337529558413408,11.413249754994737
25.677694715656408,29.78858167741127,216.97999970090677,6.926926898869746,9.410888542981793,9.812900952424082
35.45036914806233,8.914404196013457,208.66781831348536,7.191486674392319,9.437065459161149,5.05029622782196
36.51826458140859,23.380394588181442,91.48872382394626,4.824596714144956,11.567397152256692,8.743876178805715
15.173803263279767,21.77098326555413,270.481939576161,8.30596284070715,6.366592779972288,9.754505048370913
27.768682564439143,16.688920269214677,156.87242198015377,7.853967335372099,4.008896753569499,4.930543762737388
25.435275078719474,37.553905115986325,90.55835144561985,7.72036127398265,6.1756364751855894,4.073410127413379
20.552695261768257,27.314408078544687,53.15187999393976,7.79193522016707,5.743131037013952,4.8051296632330835
17.99663418334207,8.647079715844157,189.93892090959565,8.230842032531045,9.294676680911985,5.148973835631846
23.4403792850907,14.90824408774151,181.84990553066908,6.677015864454791,9.069692798124233,7.14329930717133
38.572742597812976,35.74664436468181,229.83840559228963,5.301128071470504,8.747691061637791,9.866287537355186
23.080073300518883,8.425888677063508,272.5645132544505,6.967134431410164,4.12994754567563,3.6753519613875634
27.969765543584153,43.30431113219459,69.85164616075738,7.471525974671756,9.83022443560518,6.940221550036686
32.57547397237944,27.281593715628844,232.8741225850906,7.451669573416101,6.588243299883932,8.769187373397308
24.09074005948235,26.62639597969916,96.85298602439556,6.58579609666752,9.320447912053048,7.715410115157025
39.29455206802402,31.65835030967829,264.544263289291,4.773834877334313,8.452627428017227,9.444115958627387
39.06118237355278,42.110643466631714,254.76587846541403,5.984451753720512,6.741847403423257,15.037164875005903
21.294557395634104,20.65141435559869,185.1984387463861,8.18306643385343,5.076610136832862,3.197613045158741
27.431212647309636,35.510726865157864,227.56069965582788,6.837795639029704,4.755351181283848,12.395277326389975
22.521957745419243,30.4579383798106,128.5875282959371,6.653327773022854,10.652146664897788,7.025321838655114
22.12101235943669,17.01627215762396,167.79197473320366,5.575414057528774,11.347180336652464,8.584531102403966
15.92217368386332,44.53834938598211,255.40922442761791,5.973795679666315,9.198304374114397,11.108991953615842
30.23910834949742,40.884170972311765,164.81629929330347,8.081384356612677,4.827472918883867,11.355594241283658
27.56697558072154,34.630332559629146,139.44956633136044,7.165852190107342,7.216217735105926,7.294199454967259
16.286968781249733,43.276177809240885,173.55311181257497,7.649548107009331,9.831513600841259,6.989038747240405
21.966161605915286,44.02823904319111,257.06231310930457,6.3173816922706205,10.238567072080546,14.181824685615794
37.70664714916634,36.876333952176566,133.80201184271817,7.020988877824632,4.945748978328709,8.3161482384666
20.989047266674312,42.66559977636524,93.44039828393595,5.49353443497283,4.000245750763059,7.807307899948077
18.622371802280576,36.38621577511776,228.0035050826952,7.3218433211339455,9.69709636704484,12.195926510949043
27.236319006939077,35.606334729213515,256.49455317702046,6.210405334813349,6.852769407889645,8.439164394653455
39.641261352765014,32.837512019683295,75.15936963088333,6.270182059258982,6.035850652946082,8.359511209134885
21.05138178778751,38.872248780093855,109.96852818898618,7.097289298307526,4.1031797583162035,6.186868671504085
31.803388685146963,12.137229738188317,85.49299744024847,8.245122485875706,8.322395254091997,4.657469064791274
34.04049038321794,44.63918416395178,136.98535289554167,4.756025386434484,10.809205883407854,9.632454874717485
20.940938599809993,44.23295874853544,162.58774472635315,7.79897294938803,11.661053170180704,6.408030403451081
33.205408715296485,6.316127736555162,237.20658424082663,5.669532441648773,8.525959604906314,5.992111225104322
24.194578317981332,42.16175377541432,212.78689622041853,6.275677818025511,8.115690621919153,12.929454128012038
30.807645764839485,10.799144036305034,205.2321418696078,4.587653315100036,4.680451083913929,8.633718813818204
30.838242769022365,20.080348441661386,138.0937366524136,5.704184311337253,8.390982412340797,6.694329761008641
28.394367101868962,38.45787153312235,260.36188827118997,6.510524970520522,7.039832631723157,11.450725978023838
17.257244251360206,12.23419532217387,167.82179184954114,4.724704309389756,8.857082247068615,5.296698758737083
35.88256238973095,41.8085160853578,294.7762345037886,6.46438291753266,7.109810783012374,15.077796236318196
23.019501624293397,42.446038008098384,208.5355345739342,8.20844251543371,5.922392987602934,9.409307675503698
19.662962759996354,27.83604801923763,81.56618539112569,4.921572872431221,4.759722201827012,6.0370986733868035
16.0193785388691,5.287364227257511,219.0443905188585,7.557762912302017,6.519347556711166,8.353231486070086
29.772323579706047,17.916715992871076,131.27600385792476,6.1386842135039705,4.773158674302018,4.649054414290631
31.93910904605706,32.7617113269084,221.58179917152435,7.120694858097352,5.4151756065918715,12.739333744069665
15.414695723196404,49.153378011234054,67.41028704060143,5.540946391940917,11.898689268636367,4.7103583966071385
27.802326457482025,33.43160871575007,93.72035929398984,5.137969050165433,7.552828455252949,10.259463539438752
20.66239437994845,16.691161147887193,263.9343147264466,5.141850457084906,8.254974132040132,7.6776041953624246
31.129319760236246,33.53025663948251,106.79488925587873,4.781967782572579,10.988948229897723,7.157415095777173
19.359160725124788,29.299342087213496,259.260281310735,5.242586819604972,11.964551203925502,6.014854795061689
32.27344345256165,40.093042781801465,119.81902211360261,7.1568775399558735,8.661715594757453,7.650399795962331
24.668383657513434,9.814128747213129,210.7204775146769,8.026762447374033,10.499790568353372,4.931937640884087
38.418249718418366,39.24625561259126,223.53764337745775,7.756502742364647,6.615528194693402,9.438434923374329
18.43802360364983,29.356996040424963,178.16368828626324,7.240537239497936,6.445951659578329,7.523415510593183
23.52665877625646,48.33464017365476,126.32766917418282,4.941727453644411,7.221629767956482,10.801620397729161
17.83683803101473,20.384247471740874,103.16109409277402,5.656749785183799,9.380058101389192,5.980974278997179
38.11734045696407,33.467985191027665,58.297338640606554,5.739227501289876,9.45753351404079,7.619915717677173
36.93348383452452,46.94126474795078,125.98660031018095,5.499827785590485,6.5219154771956065,7.226010756996539
21.44854069287889,9.612937759580566,213.29069763282075,6.560022638838893,5.0656793930930295,4.886621877685578
31.499601150854478,47.1752819256403,284.5762046121207,6.64221525951869,9.059170051724069,16.201402756720608
35.4305550050304,35.9548575035366,267.801120565763,5.927543900684441,5.026606897510116,9.5472507152881
28.880020289986557,8.052667659732736,241.51619413382565,5.915156634945744,8.62794006583464,10.937479635366705
28.24126445890016,18.543360512606732,247.11183581332466,7.814222391624325,9.547377024450473,8.259407745259542
21.046307272511292,36.86774398903767,216.2462258689988,7.657171393278743,9.604891971155613,9.625215450849335
17.32756919514748,8.030777066094727,115.07171439150075,5.731183326722983,10.027776885276774,6.736683489298393
37.43039394883317,31.197670707932296,276.79875767645746,8.155153775493037,10.982875372525317,13.67433266416882
37.51045142908326,20.564737562883053,217.68307797645852,8.311260068010025,7.9996719357183075,8.442883795412744
30.827536431831696,32.94119829953647,190.11015774510997,5.806970168120163,9.84199351623657,8.48085026235293
23.475744776217518,7.058391521563078,77.74736730337027,5.9176997951722194,8.953381882926694,3.8912395513122533
23.73023936531652,44.219156276856936,161.76388595160637,6.522536613687835,5.4931195183814605,9.901885076365803
33.14889197175599,48.80700361298286,165.08956780048157,8.264483250134694,4.205517158955265,11.74048156574863
37.42775649881443,48.59950348785612,266.1409023806675,8.005277732569246,6.27633108541547,12.351431342050146
37.177160606627936,38.734332428431614,186.66205504694713,4.910271850334359,7.544269650700955,11.07243103074231
34.496888646440595,10.85388080587844,145.10013724260241,6.070922973085665,8.93684755542925,9.571626348492417
31.050791153857194,39.12184381680601,294.2000821276648,6.713484758999087,10.799674644025643,12.845973555638212
17.103499124876222,6.106411240646068,77.68014833157892,6.51252989020616,5.569965733649325,4.03136937128439
19.040717852365344,5.995559818804876,155.63710707798617,5.275452271747571,5.004398319187817,1.8543654753962464
37.463854713176985,19.56245986172936,60.50616879285133,7.935267084672619,11.70783957979462,0.45412388614904664
30.160726491489747,26.988943568209958,234.97603019173258,7.207763131987349,4.864356475011257,9.952931383742525
15.229926290415742,39.66833380135069,279.51913804978767,7.851633499407214,7.827928560857513,10.541855642409171
17.536788571650803,35.748291947292735,120.00933238762236,7.935057117397889,8.684509830346414,6.286699897619238
31.587544227701397,25.065621786953674,264.58541919978023,7.493423414662959,8.330995367259506,10.348535516690601
15.126539596155467,17.313199982674966,123.05455761547444,6.256842404998869,4.688257256263546,5.1317929204292785
19.020201285437466,49.870602507097004,277.69254041097884,6.942187020061699,4.456215312028955,14.015197994304806
28.718344734164653,24.178158600618783,238.49047589919599,5.141461624478973,4.843867419688285,8.998981233098064
32.297379942317335,25.312416094835395,251.22669421035965,7.19458166989963,8.684701470980901,8.215268856644967
31.299031487565014,12.363071953625113,54.501638900113626,5.217013022957123,8.354759101074569,6.328158465032545
20.606732736513994,40.76642969374682,290.7025892685065,7.275798362040627,5.869926336293954,10.820084249014622
32.8044805336884,36.21570016016699,231.6677480175808,5.418392643015874,9.102193134764732,11.477215154132471
20.931227187420003,14.934632575494218,126.18777384653333,4.97020520060088,10.560540016445195,4.695217002676739
23.134992453981695,8.707147052712921,257.3486662147117,5.16113796057183,4.33263167877275,6.044181894841015
33.662285127950604,35.622468593362086,120.38029960373248,4.507968540876281,7.985039548384339,8.181053190654312
31.240822476180366,34.45300464265108,268.188459891532,7.374958471414121,9.514483296821522,10.97528605662823
36.23058526235445,17.29667871491942,78.14509760298425,7.429604196233516,6.018495416557497,6.392087416938688
31.440322307508584,47.788860301268464,225.92149436519892,6.559733399653037,6.462167242345193,10.77841889318563
29.20771508338679,11.79760513014051,185.17461916122758,5.145451204221535,8.909103223915071,3.159101428963357
17.341869195702312,24.455066046917086,74.1336175488602,4.834217350042759,11.183482347549894,4.545990147610019
24.19289507648584,47.46271640754195,110.47345706470975,4.576515865749148,10.479395362423194,10.294231732104853
21.630059192043134,23.887729261675503,53.1010090693287,5.162992707860883,8.665041752796668,4.410396102151923
21.09974108447709,33.73366764488385,167.19199136612644,8.063422139932587,9.841773742057994,7.812008788956473
39.325263868811135,22.891747908325744,125.3163151900001,5.466147366806727,6.918579761662389,9.115432619882046
24.82744311666901,17.339684105690154,199.5893710744397,5.917085308868863,9.127724224790061,6.123830759995605
37.30116387942783,49.27899415819227,124.3094519271543,4.921381937925332,7.729452729020456,6.576740096671871
30.778465649931572,23.420030284176935,124.97977787674617,5.389445218992681,5.519489091660487,6.334568387713709
34.870282588541215,45.23446416556105,235.79829968290085,6.576898283120821,9.613906191018057,10.67986224220289
27.5659273276298,15.347957265098879,62.03570899458836,6.93101073238261,8.451717098790576,2.7698327569537167
29.422597115658977,14.58971168112875,275.7237487979968,5.481409256664844,6.868972655628731,8.472788099618873
27.312942345471598,6.401033729803011,263.0659685977954,4.730928636900469,11.290713520629046,8.863523966837436
19.881074694951113,34.325007141914824,216.95117080660162,6.064131476509594,4.167472942613866,8.99513699556937
33.06130288153763,21.58368546756925,198.30539252684608,5.436813483705336,6.526185209995968,8.742017999813456
22.019309061021396,43.896121242783664,273.07562453491306,5.378215692919207,4.4550511822211725,14.778580617105947
15.607899160786346,26.294445801120073,96.33254488217861,8.33945121085382,10.132218529773017,5.176042888678498
31.136807397679195,48.568704256162476,69.74229054770716,6.965201943702896,9.61685963291034,8.991913855677124
19.427766985176223,13.348648206640451,109.87754247738452,6.727513772688384,6.650817749890536,3.9281831594957772
38.51146460882286,44.088042558002485,248.64456967504756,6.163100414093288,9.405303217656584,10.239230706613688
38.84821442506468,39.94685837562838,58.667566681620826,6.2157773337205775,7.167497809567599,6.413935165654739
37.871609755511216,39.69148300898234,195.70170877087241,6.663620015352324,10.050030331379475,9.506385942709198
24.25396750638611,43.01524526525994,298.8593790478275,7.285719228144429,7.633469301893649,12.666133006214213
15.386415413221686,39.24607959243495,263.92402345938484,7.308584384727318,7.298237822653324,15.100578981606791
38.20796406469313,33.17991447341369,180.36142226089737,5.186775630821798,11.477839323906409,8.07565753899792
25.704603707932858,10.90601949570744,65.91022732166059,6.5004510083065075,6.007032799125602,3.281233265277815
39.16637047609174,6.463678077106336,257.84337859642744,6.147832380136408,4.963578719972523,7.94754162563299
39.09049942723132,46.43815315170591,199.74462704430263,7.982107865077537,8.676344906075666,11.843963881755247
36.325236386684,32.74926415343322,78.73324926489171,7.025675684873505,11.754574498273431,7.963207490276716
22.36122230173964,40.84417809392794,73.46432120583904,6.630016265663928,7.022713709817493,9.718545269613623
24.62744321504813,26.66850581806475,277.40670485914814,4.9615785687156695,4.496294109030252,4.754471143175114
36.27841678792142,10.278868503307752,217.30006573451962,6.922551557293646,6.71444213847654,2.841705057989887
22.923050128906944,10.63336064911477,257.3216998291889,4.968815622720934,8.047453234556468,6.774369512611351
19.237318667152312,35.85043792530371,269.7447250705668,5.848826302263008,5.29538405305771,12.441964116327082
28.920031561458753,24.36376527047582,192.94308801208055,5.071367859257327,9.264817744451936,5.115617830188307
38.40386935401952,14.023612701515152,179.36158793876032,7.268294588097476,11.981995112081606,1.6564320162761481
32.400744916874324,27.12175460336466,157.60685258024756,5.32500845534461,7.6139158078515505,9.04218352230762
29.251529252234125,7.889402168381034,129.23664694777983,6.067437492752104,6.837828453841701,5.758955806854964
17.429412344269213,31.188713086147946,158.64899021467795,8.082699110475115,7.205633334675733,5.329029338902744
30.375180667479242,17.104703199579397,243.4699139325391,5.317265533595881,4.921169427161609,6.353756843801724
39.75134625260658,40.890159528673465,200.48085775378289,6.531220255835116,11.066188811409791,8.918224172519158
18.5021003809131,18.966288151560818,273.1308224887115,6.177086644664088,7.318605244170816,8.985431950482214
27.958241309093417,25.484906708681052,160.84500359479694,4.572496164182919,7.0981952913987305,6.214795542668904
36.93432679819888,5.522924295864529,201.77239467968852,7.671032454291251,9.277522183443795,7.954907808453147
33.51921544385511,8.26010995075515,207.82688827299717,4.776183625258399,7.536267367448988,1.3044132851667012
32.4253935248817,22.662210038300817,197.92429057658137,6.397020083907814,9.18586775046277,6.7649855122733715
32.56210209967773,26.597247562270557,225.65844327137907,6.7427131797558,4.4915703210463,6.839029409314085
23.98727878049388,32.00092466536867,109.35836709370156,7.013705826458349,10.50978674977782,6.758256880529222
22.339796106612333,18.124816041918645,178.09094438644766,7.254526517231502,11.52403162303522,6.146424342160473
35.23402888696284,36.27418487569442,76.05620070208693,5.51308953409086,9.190123089275087,9.050549075409199
35.25283486697952,43.70550787351421,146.12783191120315,4.5399151066337975,11.636527430870487,5.955624056428659
36.67680796450259,40.09329450020074,171.9167671553161,7.3937746494196475,5.211458514959706,9.647912775118247
37.83101381391178,6.782847140676072,213.05606488636812,6.642626397390314,7.8193295158428295,8.480719975283938
27.783559971523445,26.622812626602304,287.6327631465509,7.844470812828995,8.814453871563579,13.999974087017879
27.53790736717999,9.72185802881787,200.16276663708896,7.785553451602777,8.653893179369494,5.8660217391912015
34.95737947416938,15.892025713813736,235.89847904413995,7.873304671151533,7.211694232712346,9.071446463852388
31.24909826944413,49.39981669702159,176.56651487380068,6.44037863991816,6.704675274930091,6.889406428762573
32.54917193144259,11.412299430568094,208.52600784408284,5.834513583347462,5.01459218040335,2.4397690988475293
34.89481673590252,27.449966905311022,67.73305403344335,7.66623281036548,7.1339396044982255,7.916699850836823
37.250133545439155,32.81700804431536,113.59789521046174,6.30517645211702,5.301286520843881,7.756652500287361
23.449878921288395,36.61092367448468,140.4632733012847,5.233768785613738,9.874925411937747,10.564498816532442
24.389573815998602,30.184190756911136,168.1233387516284,7.919896078245897,5.67064748395672,5.108514479636494
17.349548496021725,5.439688133863265,61.41218637559594,8.030239507089389,4.468522442276271,3.839266865007237
29.45700352490435,19.690758870979636,85.00602438832942,6.3652390245606805,8.418929102537874,9.455531171831195
15.898556844918552,28.297023952312014,119.20357694782645,4.80279890923915,8.761837861755213,7.291721534394971
26.639950453311506,8.953992461517501,292.8831727252626,6.051304359667725,10.975304490244044,9.36162498478853
28.566115867689415,20.778211904413133,132.8367517757627,7.714150637850413,8.615852899341455,6.661668820158599
